codigo_dpa,nombre_parroquia,nombre_canton,nombre_provincia,centroide_lon,centroide_lat,area_km2
1945,SAN JOSE DE GUAYUSA,FCO.DE ORELLANA,ORELLANA,-77.1739743043291,-0.18445240549231703,457.58
1935,SAN LUIS DE ARMENIA,FCO.DE ORELLANA,ORELLANA,-77.15941261820134,-0.41019492208942665,313.48
0510,CAP. AUGUSTO RIVADENEIRA,AGUARICO,ORELLANA,-75.83719361454756,-0.5577534649303135,931.06
0630,CONONACO,AGUARICO,ORELLANA,-76.04307221213308,-1.0595191976548126,7124.36
3720,STA. MARIA DE HUIRRIMA,AGUARICO,ORELLANA,-75.6331010362769,-0.6362817299673544,647.77
4295,YASUNI,AGUARICO,ORELLANA,-75.34917649878132,-0.7670756768683388,849.51
0490,ENOKANQUI,JOYA DE LOS SACHAS,ORELLANA,-76.83871340993181,-0.22846996131433212,76.07
2930,POMPEYA,JOYA DE LOS SACHAS,ORELLANA,-76.68223651101265,-0.4164676443072084,97.95
0415,SAN CARLOS,JOYA DE LOS SACHAS,ORELLANA,-76.8927076177967,-0.39785441826156176,133.67
3660,SAN SEBASTIAN DE COCA,JOYA DE LOS SACHAS,ORELLANA,-77.02334902228095,-0.22253429869329555,282.19
1960,LAGO SAN PEDRO,JOYA DE LOS SACHAS,ORELLANA,-76.92663169435042,-0.24539830784539368,76.67
1950,RUMIPAMBA,JOYA DE LOS SACHAS,ORELLANA,-76.95902787150875,-0.10160896893469494,73.2
1955,TRES DE NOVIEMBRE,JOYA DE LOS SACHAS,ORELLANA,-76.92697947769672,-0.16500459054153313,124.7
1965,UNION MILAGREÑA,JOYA DE LOS SACHAS,ORELLANA,-76.78074637819684,-0.3885106675676238,145.75
0215,AVILA,LORETO,ORELLANA,-77.37838848415869,-0.6676637935957646,330.88
1050,PUERTO MURIALDO,LORETO,ORELLANA,-77.16833135581916,-0.6509023572292083,190.37
3480,SAN JOSE DE PAYAMINO,LORETO,ORELLANA,-77.31758366540711,-0.5157295079868159,841.16
1680,SAN JOSE DE DAHUANO,LORETO,ORELLANA,-77.41594436054842,-0.8223166646012324,501.64
0400,SAN VICENTE DE HUATICOCHA,LORETO,ORELLANA,-77.51064833136468,-0.6793837724759925,191.99
0075,ALLURIQUIN,SANTO DOMINGO,STO DGO TSACHILAS,-78.94658650330037,-0.29585447680998744,678.06
4440,PUERTO LIMON,SANTO DOMINGO,STO DGO TSACHILAS,-79.35883325970387,-0.35323708745505894,244.37
1755,LUZ DE AMERICA,SANTO DOMINGO,STO DGO TSACHILAS,-79.33899105260515,-0.46321996359145745,310.88
1970,SAN JACINTO DEL BUA,SANTO DOMINGO,STO DGO TSACHILAS,-79.41697618023188,-0.1472742105451565,204.15
0305,VALLE HERMOSO,SANTO DOMINGO,STO DGO TSACHILAS,-79.24208771683416,-0.06495819126139259,310.25
1990,EL ESFUERZO,SANTO DOMINGO,STO DGO TSACHILAS,-79.20867363789206,-0.4627878161163632,282.76
2045,SANTA MARIA DEL TOACHI,SANTO DOMINGO,STO DGO TSACHILAS,-79.2328679043975,-0.583989844041091,351.86
4635,MONTERREY,LA CONCORDIA,STO DGO TSACHILAS,-79.53871113209327,-0.0567302192828824,102.16
4640,LA VILLEGAS,LA CONCORDIA,STO DGO TSACHILAS,-79.44883885491369,-0.07682504167918763,58.54
4645,PLAN PILOTO,LA CONCORDIA,STO DGO TSACHILAS,-79.3764573664296,-0.06260622196660404,82.58
0,ISLA,ISLA,ISLA,-80.59626604476351,-0.7007991716254608,11.02
1255,FACUNDO VELA,GUARANDA,BOLIVAR,-79.10633440171121,-1.2177626150669354,117.76
1890,JULIO E MORENO,GUARANDA,BOLIVAR,-79.09288677507021,-1.5744709756077273,83.29
3285,SALINAS,GUARANDA,BOLIVAR,-79.09944464624134,-1.38523706945094,465.79
3545,SAN LORENZO,GUARANDA,BOLIVAR,-78.92961601126768,-1.6851860317420775,91.68
3670,SAN SIMON,GUARANDA,BOLIVAR,-78.93228423156289,-1.6370230587330687,83.14
3710,SANTA FE,GUARANDA,BOLIVAR,-79.0331315577835,-1.6137568107238665,25.99
3860,SIMIATUG,GUARANDA,BOLIVAR,-78.98474050784228,-1.2743042988595417,296.55
0795,SAN LUIS DE PAMBIL,GUARANDA,BOLIVAR,-79.20197258544012,-1.2380132378836488,187.91
3500,SAN JOSE DE TAMBO,CHILLANES,BOLIVAR,-79.19302846949827,-2.029619596308653,249.57
0170,ASUNCION,CHIMBO,BOLIVAR,-79.06076558310028,-1.6388520287415853,34.9
2315,MAGDALENA/CHAPACOTO,CHIMBO,BOLIVAR,-79.0937571065356,-1.6733534306569888,43.56
3655,SAN SEBASTIAN,CHIMBO,BOLIVAR,-79.05256796071951,-1.6869389693107293,10.57
3995,TELIMBELA,CHIMBO,BOLIVAR,-79.1973002773532,-1.6819180132787632,166.15
0275,BALZAPAMBA,SAN MIGUEL,BOLIVAR,-79.15301556904157,-1.755676865478866,114.08
0345,BILOVAN,SAN MIGUEL,BOLIVAR,-79.1593569832175,-1.8247012207011404,138.98
4515,REGULO DE MORA,SAN MIGUEL,BOLIVAR,-79.19980101815672,-1.8900026856823473,84.67
3595,SAN PABLO DE ATENAS,SAN MIGUEL,BOLIVAR,-79.06922614655488,-1.8164421801485267,76.13
3775,SANTIAGO,SAN MIGUEL,BOLIVAR,-78.95245853908347,-1.722348095913359,50.01
3900,SAN VICENTE,SAN MIGUEL,BOLIVAR,-78.99285880579343,-1.7420960936992371,28.42
6630,GUANUJO,GUARANDA,BOLIVAR,-78.95073560080026,-1.4938465144843502,247.8
5035,ANGEL POLIVIO CHAVEZ,GUARANDA,BOLIVAR,-79.10719058395284,-1.515302918285822,201.94
5375,GABRIEL I VEINTIMILLA,GUARANDA,BOLIVAR,-78.9411152702097,-1.585915321117484,58.33
5245,CHILLANES,CHILLANES,BOLIVAR,-79.08448258423799,-2.0092553136464777,420.61
5975,SAN JOSE DE CHIMBO,CHIMBO,BOLIVAR,-79.01941587521253,-1.6661911233942994,14.67
5350,ECHEANDIA,ECHEANDIA,BOLIVAR,-79.26380116431278,-1.453178337420952,244.93
5995,SAN MIGUEL,SAN MIGUEL,BOLIVAR,-79.04272367372954,-1.7724794920534985,93.73
6340,CALUMA / SAN ANTONIO/,CALUMA,BOLIVAR,-79.21829345240361,-1.6084015833854077,175.55
6475,LAS MERCEDES,LAS NAVES,BOLIVAR,-79.3198272371104,-1.2886859746077246,1.47
6470,LAS NAVES,LAS NAVES,BOLIVAR,-79.29186843101071,-1.285925483582441,148.75
6425,DELEG,DELEG,CAÑAR,-78.94416050263612,-2.7497994607674956,56.7
6845,AURELIO BAYAS MARTINEZ,AZOGUES,CAÑAR,-78.80589226264078,-2.6885345235699023,31.09
5115,BIBLIAN,BIBLIAN,CAÑAR,-78.90976070041935,-2.6686507763720755,61.09
5160,CAÑAR,CAÑAR,CAÑAR,-78.98431920494798,-2.5445857997742563,76.11
5610,LA TRONCAL,LA TRONCAL,CAÑAR,-79.2906359345029,-2.4235749118829713,156.68
6345,EL TAMBO,EL TAMBO,CAÑAR,-78.91894292804784,-2.491837843358581,63.1
6715,SUSCAL,SUSCAL,CAÑAR,-79.06520204548268,-2.4647297250293647,53.31
5065,AZOGUES,AZOGUES,CAÑAR,-78.85084554889484,-2.7413026826511624,16.51
6790,BORRERO,AZOGUES,CAÑAR,-78.84200687838796,-2.770769033780876,8.94
5950,SAN FRANCISCO,AZOGUES,CAÑAR,-78.81668994553414,-2.7273688853470968,8.22
5010,ALAUSI,ALAUSI,CHIMBORAZO,-78.85217286430144,-2.1860151803741195,53.09
5475,CHAMBO,CHAMBO,CHIMBORAZO,-78.53828312473608,-1.7510661759899004,166.19
5255,CHUNCHI,CHUNCHI,CHIMBORAZO,-78.87252366267082,-2.3307723985502564,126.9
5430,GUAMOTE,GUAMOTE,CHIMBORAZO,-78.70672478400235,-1.9836332926641722,385.82
6540,PALLATANGA,PALLATANGA,CHIMBORAZO,-78.93045696541135,-2.0172090652955315,380.1
5740,PENIPE,PENIPE,CHIMBORAZO,-78.50523722994589,-1.584716996614804,31.6
6420,CUMANDA,CUMANDA,CHIMBORAZO,-79.08098431333829,-2.214282603363695,159.47
5145,CAJABAMBA,COLTA,CHIMBORAZO,-78.79764446636113,-1.7354759219952127,217.98
6080,SICALPA,COLTA,CHIMBORAZO,-78.77093870723786,-1.6998789198043784,1.91
5550,LA MATRIZ,GUANO,CHIMBORAZO,-78.6071580010697,-1.5970057107161584,70.27
5940,SAN BUENAVENTURA,LATACUNGA,COTOPAXI,-78.55796349122885,-0.8911007544304249,44.64
5500,JUAN MONTALVO,LATACUNGA,COTOPAXI,-78.51361660086069,-0.9095842548929031,75.31
5555,LA MATRIZ,LATACUNGA,COTOPAXI,-78.61813631756911,-0.9287843330068476,1.94
5310,ELOY ALFARO / SAN FELIPE,LATACUNGA,COTOPAXI,-78.63970757071306,-0.9316408837406264,49.13
5465,IGNACIO FLORES,LATACUNGA,COTOPAXI,-78.52303399686845,-0.9497299645740739,95.31
6880,EL CARMEN,LA MANA,COTOPAXI,-79.22578078765132,-0.8881919253329785,117.66
6535,LA MANA,LA MANA,COTOPAXI,-79.18700870139777,-0.9688228467699352,53.15
6895,EL TRIUNFO,LA MANA,COTOPAXI,-79.2752294496636,-0.9658499601295754,60.16
5305,EL CORAZON,PANGUA,COTOPAXI,-79.03745019185081,-1.143349253172345,162.58
5820,PUJILI,PUJILI,COTOPAXI,-78.72967327917516,-0.9985569441013953,295.13
6000,SAN MIGUEL DE SALCEDO,SALCEDO,COTOPAXI,-78.4979822855086,-1.023758659774928,193.18
6070,SAQUISILI,SAQUISILI,COTOPAXI,-78.69470431696188,-0.8366561718906971,41.35
6450,SIGCHOS,SIGCHOS,COTOPAXI,-78.91218360279865,-0.617777894617318,775.65
5045,ATOCHA FICOA,AMBATO,TUNGURAHUA,-78.63295337225412,-1.235776314625339,3.67
5605,LA PENINSULA,AMBATO,TUNGURAHUA,-78.60759444874753,-1.2372068108495007,3.84
5560,LA MERCED,AMBATO,TUNGURAHUA,-78.6174813959471,-1.2343212835333557,2.01
5945,SAN FRANCISCO,AMBATO,TUNGURAHUA,-78.6275600744801,-1.2387771568903072,0.51
5445,HUACHI LORETO,AMBATO,TUNGURAHUA,-78.6202845236605,-1.2475042103991512,3.14
5545,LA MATRIZ,AMBATO,TUNGURAHUA,-78.63930533652976,-1.2575256273846078,3.93
5455,HUACHI CHICO,AMBATO,TUNGURAHUA,-78.63755635838042,-1.279640511862168,5.96
5230,CELIANO MONGE,AMBATO,TUNGURAHUA,-78.62458132665442,-1.27008364674899,5.26
5840,PISHILATA,AMBATO,TUNGURAHUA,-78.59625869361703,-1.2618108358131654,18.69
5105,BAÑOS,BAÑOS,TUNGURAHUA,-78.4267813116648,-1.429270021590197,84.15
6555,CEVALLOS,CEVALLOS,TUNGURAHUA,-78.61253525898853,-1.3507464085606995,18.78
6560,MOCHA,MOCHA,TUNGURAHUA,-78.69887636962663,-1.4193514382710226,79.32
5830,PATATE,PATATE,TUNGURAHUA,-78.47566733297111,-1.333156805902019,79.36
5835,QUERO,QUERO,TUNGURAHUA,-78.58692039604894,-1.4329052000622173,94.45
5900,PELILEO GRANDE /R. MINO,PELILEO,TUNGURAHUA,-78.54456732252996,-1.331007224048833,5.01
5780,PELILEO,PELILEO,TUNGURAHUA,-78.52661573139781,-1.3515638605453248,52.58
5785,PILLARO,PILLARO,TUNGURAHUA,-78.49552859481973,-1.1460887074657413,35.36
5225,CIUDAD NUEVA,PILLARO,TUNGURAHUA,-78.55318152620883,-1.1819762125363278,13.97
5515,TISALEO,TISALEO,TUNGURAHUA,-78.68240398952419,-1.3618375199491486,48.35
5665,MONTECRISTI,MONTECRISTI,MANABI,-80.68224918923721,-1.1428681746738318,278.76
5755,PAJAN,PAJAN,MANABI,-80.45814533729327,-1.5502927693754815,142.26
6550,PICHINCHA /GERMUD,PICHINCHA,MANABI,-79.84703996848965,-0.9514320584991163,500.8
5885,ROCAFUERTE,ROCAFUERTE,MANABI,-80.41057334739325,-0.9078402476231223,278.5
6030,SANTA ANA,SANTA ANA,MANABI,-80.32286004651665,-1.2427372713705958,202.46
5580,LEONIDAS PLAZA G.,SUCRE,MANABI,-80.40049509152742,-0.6841501974467082,139.61
6170,TOSAGUA,TOSAGUA,MANABI,-80.29724797238826,-0.7673216857184735,248.05
6105,SUCRE,24 DE MAYO,MANABI,-80.43358617580596,-1.293273437788581,202.8
6430,PEDERNALES,PEDERNALES,MANABI,-79.86154344585565,0.06359541935821841,696.57
6495,OLMEDO /PUCA,OLMEDO,MANABI,-80.21339871290772,-1.3625164510653642,256.89
6575,PUERTO LOPEZ,PUERTO LOPEZ,MANABI,-80.73620285977326,-1.5967469676541826,205.04
6750,JAMA,JAMA,MANABI,-80.22825388102243,-0.22084973435603578,568.1
6755,JARAMIJO,JARAMIJO,MANABI,-80.60470406729847,-0.9753841311736462,96.54
6785,SAN VICENTE,SAN VICENTE,MANABI,-80.32993463865978,-0.5563820799056692,340.87
5845,PICOAZA,PORTOVIEJO,MANABI,-80.5153808919409,-1.003157317935786,95.32
6770,18 DE OCTUBRE,PORTOVIEJO,MANABI,-80.47340682268492,-1.030663122105135,15.38
5280,12 DE MARZO,PORTOVIEJO,MANABI,-80.44929792489044,-1.0243444014783905,17.55
6585,SAN PABLO,PORTOVIEJO,MANABI,-80.44545874432077,-1.0475040625859986,0.56
5795,PORTOVIEJO,PORTOVIEJO,MANABI,-80.45172214691749,-1.0591477013541315,0.67
6775,FRANCISCO PACHECO,PORTOVIEJO,MANABI,-80.4142933030895,-1.055557105874844,25.77
6910,SIMON BOLIVAR,PORTOVIEJO,MANABI,-80.43102700432156,-1.089785869540644,4.24
5030,ANDRES DE VERA,PORTOVIEJO,MANABI,-80.48945855215669,-1.1103689624678155,117.54
5265,COLON,PORTOVIEJO,MANABI,-80.4125891959636,-1.1338229920089717,138.01
5150,CALCETA,BOLIVAR,MANABI,-80.05324883460875,-0.9109001720385121,304.39
5250,CHONE,CHONE,MANABI,-80.09847927050103,-0.6763573056052413,117.96
6055,SANTA RITA,CHONE,MANABI,-79.85082635183693,-0.6594846650234608,687.84
6195,4 DE DICIEMBRE,EL CARMEN,MANABI,-79.50735031357279,-0.2424595335744394,27.22
5300,EL CARMEN,EL CARMEN,MANABI,-79.53947049365755,-0.39572781195761775,727.76
5480,FLAVIO ALFARO,FLAVIO ALFARO,MANABI,-79.80379505446948,-0.34861825534760116,986.41
7465,DR. MIGUEL MORAN LUCIO,JIPIJAPA,MANABI,-80.57083789032039,-1.3398989945389994,5.07
7475,SAN LORENZO DE JIPIJAPA,JIPIJAPA,MANABI,-80.57936820274917,-1.3552009186767668,5.32
7470,MANUEL INOCENCIO PARRALES,JIPIJAPA,MANABI,-80.59588968058605,-1.3607315424498772,3.8
5485,JIPIJAPA,JIPIJAPA,MANABI,-80.56248703627777,-1.303561448070884,370.82
5505,JUNIN,JUNIN,MANABI,-80.19571851691641,-0.9437173268669946,266.96
5635,MANTA,MANTA,MANABI,-80.75136446057215,-0.9787375313712813,41.73
6135,SAN MATEO,MANTA,MANABI,-80.80388277484684,-0.9667367914480681,14.26
6155,TARQUI,MANTA,MANABI,-80.72199930090684,-0.9730783220251342,13.34
6745,ELOY ALFARO,MANTA,MANABI,-80.70649549232613,-0.9829254899517219,4.52
5570,LOS ESTEROS,MANTA,MANABI,-80.68348487403779,-0.957967240828547,16.36
7500,GENERAL ELOY ALFARO DELGA,MONTECRISTI,MANABI,-80.68173355042289,-0.9873354636483986,5.08
7495,LEONIDAS PROAÑO,MONTECRISTI,MANABI,-80.70666241072946,-1.004720509603031,8.66
7460,ANIBAL SAN ANDRES,MONTECRISTI,MANABI,-80.61675430080781,-1.0237402319326532,64.03
7490,COLORADO,MONTECRISTI,MANABI,-80.7731390431794,-1.1180186121998612,242.05
6725,LODANA,SANTA ANA,MANABI,-80.42828378732875,-1.1918118039308205,90.56
5095,BAHIA DE CARAQUEZ,SUCRE,MANABI,-80.37025193289135,-0.6456782290947807,28.9
6835,EL SALTO,BABAHOYO,LOS RIOS,-79.53706723917533,-1.7955923947258094,0.73
6830,BARREIRO /SANTA RITA,BABAHOYO,LOS RIOS,-79.49131898455087,-1.7826467983749668,8.62
5215,CLEMENTE BAQUERIZO,BABAHOYO,LOS RIOS,-79.47851800571053,-1.8423215024375388,99.37
5085,BABA,BABA,LOS RIOS,-79.68574927311055,-1.7996521284131266,171.78
5640,MONTALVO /SABANETA,MONTALVO,LOS RIOS,-79.3276150488767,-1.8234640236464021,298.45
5800,PUEBLO VIEJO,PUEBLO VIEJO,LOS RIOS,-79.5405024685129,-1.5422935959023276,150.4
6645,NICOLAS INFANTE DIAZ,QUEVEDO,LOS RIOS,-79.45617636100906,-0.976971759851157,17.53
6640,VENUS DEL RIO QUEVEDO,QUEVEDO,LOS RIOS,-79.51573670334018,-0.978684194627149,77.33
6635,SAN CRISTOBAL,QUEVEDO,LOS RIOS,-79.42415876031819,-1.0184598355804033,39.83
6115,SAN CAMILO,QUEVEDO,LOS RIOS,-79.44844461037063,-1.039720259362453,9.21
5855,QUEVEDO,QUEVEDO,LOS RIOS,-79.46740677626056,-1.0275268398092547,1.51
6660,VIVA ALFARO,QUEVEDO,LOS RIOS,-79.45551147746801,-1.0670740204929314,14.9
6655,SIETE DE OCTUBRE,QUEVEDO,LOS RIOS,-79.4775205475856,-1.0623847040169636,8.68
6650,GUAYACAN,QUEVEDO,LOS RIOS,-79.53118430286425,-1.065013024375615,37.65
6690,24 DE MAYO,QUEVEDO,LOS RIOS,-79.53392813945474,-1.0341022531251631,48.96
5185,CATARAMA,URDANETA,LOS RIOS,-79.48186299917687,-1.5838241500626602,50.26
7480,10 NOVIEMBRE,VENTANAS,LOS RIOS,-79.4606078019651,-1.439279322580137,3.26
6235,VENTANAS,VENTANAS,LOS RIOS,-79.44399114512356,-1.4562640454976423,149.89
6245,VINCES,VINCES,LOS RIOS,-79.71703294459873,-1.48924209437733,572.93
6330,PALENQUE,PALENQUE,LOS RIOS,-79.71669400707626,-1.3334546171433461,569.22
6465,SN JACINTO DE BUENA FE,BUENA FE,LOS RIOS,-79.50915183690569,-0.7721902022206835,415.02
6685,VALENCIA,VALENCIA,LOS RIOS,-79.30642094476514,-0.7755022390681403,969.81
6695,MOCACHE,MOCACHE,LOS RIOS,-79.54986384376922,-1.1895814677972953,565.6
6915,QUINSALOMA,QUINSALOMA,LOS RIOS,-79.35580482805234,-1.141248504263545,288.88
5285,DR. CAMILO PONCE E.,BABAHOYO,LOS RIOS,-79.54661333129374,-1.8760084946138122,60.55
6150,TARQUI,GUAYAQUIL,GUAYAS,-80.10269439513729,-2.280789751732317,1574.91
6545,A.BAQUERIZO M /JUJAN,A. BAQUERIZO MORENO,GUAYAS,-79.55061404449093,-1.9462792482717057,228.4
5470,BALAO,BALAO,GUAYAS,-79.725654803135,-2.8932116804255084,438.89
5100,BALZAR,BALZAR,GUAYAS,-79.90674023299293,-1.2915610851428676,1176.33
5365,COLIMES,COLIMES,GUAYAS,-80.06686311220004,-1.4995134571018078,544.11
6225,VELASCO IBARRA,EL EMPALME,GUAYAS,-79.68075788579088,-1.0459493125457493,148.0
5345,EL TRIUNFO,EL TRIUNFO,GUAYAS,-79.36616242058274,-2.316544642525765,560.32
5660,MILAGRO,MILAGRO,GUAYAS,-79.57879350918176,-2.1032636297378793,223.41
5675,NARANJAL,NARANJAL,GUAYAS,-79.63093311402619,-2.71801259707351,601.46
5705,NARANJITO,NARANJITO,GUAYAS,-79.39960555270076,-2.153859285060143,230.74
5725,PALESTINA,PALESTINA,GUAYAS,-79.91746378613033,-1.634542438026493,186.43
5735,PEDRO CARBO,PEDRO CARBO,GUAYAS,-80.32360230964656,-1.8256745500029272,520.72
5925,SAMBORONDON,SAMBORONDON,GUAYAS,-79.74427221347986,-1.9740899010029616,187.39
6580,SANTA LUCIA,SANTA LUCIA,GUAYAS,-80.03413843617989,-1.713624252179022,364.96
5765,PARAISO,SALITRE,GUAYAS,-79.83368711872312,-1.7954175208831828,27.26
6285,YAGUACHI NUEVO,YAGUACHI,GUAYAS,-79.712074905901,-2.072060585559905,277.27
6255,GRAL. VILLAMIL / PLAYAS,PLAYAS,GUAYAS,-80.4379596681416,-2.5576960086414786,269.99
6385,SIMON BOLIVAR,SIMON BOLIVAR,GUAYAS,-79.44741545492585,-2.001779632930418,132.37
6410,CRNL MARCELINO MARIDUENAS,CRNL MARCELINO MARIDUENAS,GUAYAS,-79.3820341823773,-2.239312378879469,254.13
6440,LOMAS SARGENTILLO,LOMAS SARGENTILLO,GUAYAS,-80.0832104175825,-1.8529888841587436,71.83
6460,NARCISA DE JESUS,NOBOL / PIEDRAHITA,GUAYAS,-80.04897016064739,-1.9638790943434985,134.68
6620,GRAL. ELIZALDE /BUCAY,GRAL. A. ELIZALDE,GUAYAS,-79.19961678602598,-2.1600904985150153,141.47
6710,ISIDRO AYORA,ISIDRO AYORA,GUAYAS,-80.16340057645654,-1.9659580023486458,491.84
6405,PASCUALES,GUAYAQUIL,GUAYAS,-79.96021931011076,-2.069585211825833,120.48
6265,XIMENA,GUAYAQUIL,GUAYAS,-79.89720419545802,-2.2522607386978892,44.15
5355,FEBRES CORDERO,GUAYAQUIL,GUAYAS,-79.92952023618264,-2.212543551965534,15.03
5585,LETAMENDI,GUAYAQUIL,GUAYAS,-79.9105616612504,-2.2111996860460423,3.45
5380,GARCIA MORENO,GUAYAQUIL,GUAYAS,-79.90042811212199,-2.2117373361366615,2.14
5055,AYACUCHO,GUAYAQUIL,GUAYAS,-79.88720707421491,-2.20738799273466,1.11
5720,OLMEDO/SAN ALEJO,GUAYAQUIL,GUAYAS,-79.88237155395659,-2.2010330701949523,1.18
5125,BOLIVAR/SAGRARIO,GUAYAQUIL,GUAYAS,-79.89016727620081,-2.1994920759290153,0.39
5890,ROCAFUERTE,GUAYAQUIL,GUAYAS,-79.88522890036377,-2.193466723008951,0.71
5695,9 DE OCTUBRE,GUAYAQUIL,GUAYAS,-79.89397663427953,-2.1911217971779533,0.63
5880,ROCA,GUAYAQUIL,GUAYAS,-79.88560622888492,-2.1868513482739473,0.41
5170,CARBO/CONCEPCION,GUAYAQUIL,GUAYAS,-79.8766741500569,-2.1901336554992263,1.79
6095,SUCRE,GUAYAQUIL,GUAYAS,-79.89598863684455,-2.1978375032905637,0.76
6185,URDANETA,GUAYAQUIL,GUAYAS,-79.90337803120599,-2.194076596353543,1.2
7445,LA PUNTILLA (SATELITE),SAMBORONDON,GUAYAS,-79.85243494205197,-2.094946039375655,63.18
5155,CANDILEJOS,SALITRE,GUAYAS,-79.79220913834584,-1.8512134081005385,17.65
5200,SALITRE,SALITRE,GUAYAS,-79.83162283972266,-1.8676980249922899,38.37
5990,SAN MATEO,SALITRE,GUAYAS,-79.8577499901187,-1.8220270984376103,27.62
5120,BOCANA,SALITRE,GUAYAS,-79.76843838251786,-1.8271359254761028,21.46
7425,MAGRO,DAULE,GUAYAS,-80.0041978414499,-1.8842097319570825,0.81
5370,YANUNCAY,CUENCA,AZUAY,-79.03718251903112,-2.917684451012316,10.59
5135,EL BATAN,CUENCA,AZUAY,-79.03946650500409,-2.894534640432125,4.83
6090,SUCRE,CUENCA,AZUAY,-79.01491241420399,-2.9042103998750592,2.61
5450,HUAYNACAPAC,CUENCA,AZUAY,-78.99916252853475,-2.913697959394447,3.72
6010,SAN SEBASTIAN,CUENCA,AZUAY,-79.03801302727288,-2.882602845800486,8.3
5875,RAMIREZ DAVALOS,CUENCA,AZUAY,-79.00767220358715,-2.8961323997282875,0.62
5905,SAGRARIO,CUENCA,AZUAY,-79.00197438101725,-2.898559397545109,0.75
5930,SAN BLAS,CUENCA,AZUAY,-78.99560187120557,-2.9000497880820633,1.23
5080,CAÑARIBAMBA,CUENCA,AZUAY,-78.989672085526,-2.904838194426514,1.14
5290,MONAY,CUENCA,AZUAY,-78.97273179947193,-2.902730773345452,5.45
5360,TOTORACOCHA,CUENCA,AZUAY,-78.98211772218546,-2.8913378202136126,2.84
5330,EL VECINO,CUENCA,AZUAY,-78.99176767521536,-2.8825762402641053,3.28
5075,BELLAVISTA,CUENCA,AZUAY,-79.01401980712185,-2.8791042130137434,5.03
6865,HERMANO MIGUEL,CUENCA,AZUAY,-78.98777545203824,-2.8659834945303255,6.56
5140,MACHANGARA,CUENCA,AZUAY,-78.9422354582242,-2.863921885381427,14.73
5395,GIRON,GIRON,AZUAY,-79.12838708701877,-3.178750106263995,239.52
5420,GUALACEO,GUALACEO,AZUAY,-78.79986725588904,-2.894508944006105,41.43
6435,CHORDELEG,CHORDELEG,AZUAY,-78.77636608314506,-2.940897973112162,16.32
6595,NABON,NABON,AZUAY,-79.03873951196131,-3.2867906699689975,242.77
5775,PAUTE,PAUTE,AZUAY,-78.78120387351147,-2.7837877471173322,52.86
6615,GUACHAPALA,GUACHAPALA,AZUAY,-78.70212330708527,-2.773341550649329,40.51
6485,EL PAN,EL PAN,AZUAY,-78.67037634248724,-2.780380588535119,17.71
6480,SEVILLA DE ORO,SEVILLA DE ORO,AZUAY,-78.62295594854209,-2.7957339358582503,65.4
